ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
UniRef50_Q9A206: Peptidyl-tRNA hydrolase|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	2.65691e-05	1.11991e-05	0.00017969	1.51718e-05	0.000228748	0.000373848	1.13943e-05	0	2.76291e-05	0.000259285	1.90089e-05	8.47145e-06	0.000243321	1.39727e-05	0.00016954	0.000312761	0.000252192	0.000276972	2.09375e-05	0.000113226
UniRef50_Q9AET6: Protein translocase subunit SecA 2	8.97736e-06	5.00284e-05	1.02148e-05	2.01521e-06	1.79246e-06	6.24296e-06	2.29459e-05	2.81962e-05	2.68556e-05	7.93268e-06	6.0509e-06	1.13979e-05	6.27411e-06	7.82915e-06	2.88094e-05	0.000161704	6.16535e-06	6.31842e-05	1.31421e-05	5.27196e-06
UniRef50_Q9CE02: Glycerol facilitator-aquaporin gla|g__Streptococcus.s__Streptococcus_infantis	1.14273e-05	4.81866e-06	1.31574e-06	1.24516e-05	0	4.87231e-07	5.97345e-06	9.66422e-06	1.47824e-05	3.53464e-06	7.75759e-06	1.2167e-05	2.12633e-06	8.88122e-06	1.15571e-06	4.48796e-06	1.89757e-06	3.98187e-06	1.54421e-05	1.98699e-06
UniRef50_Q9CM13: Magnesium and cobalt efflux protein CorC|g__Haemophilus.s__Haemophilus_haemolyticus	4.04165e-07	0	1.21149e-05	8.8719e-08	3.53825e-06	9.33208e-05	0	0	3.32733e-08	3.52073e-05	2.40103e-07	0	3.14286e-05	3.00818e-08	3.79021e-05	0	6.30632e-05	4.74195e-05	1.10613e-07	7.4098e-05
UniRef50_Q9CP52: Protein-export membrane protein SecG|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000149417	1.77783e-05	1.1999e-05	0.000130771	8.87144e-05	5.74013e-06	3.01807e-05	8.77279e-05	7.3586e-05	1.06144e-05	3.67386e-05	5.94625e-06	6.59112e-06	5.91806e-05	6.83635e-05	3.45193e-06	2.20656e-05	7.66537e-06	8.92103e-05	2.44016e-05
UniRef50_Q9CPE8: Pyrroline-5-carboxylate reductase|g__Haemophilus.s__Haemophilus_haemolyticus	1.65242e-07	0	6.50596e-06	0	1.22556e-06	7.22894e-05	0	0	3.75356e-08	3.21997e-05	4.89747e-07	0	1.66428e-05	6.61827e-08	3.00744e-05	0	2.37662e-05	4.20374e-05	2.05953e-08	6.12564e-05
UniRef50_Q9JV93: 4-hydroxybenzoate octaprenyltransferase|g__Neisseria.s__Neisseria_subflava	2.13582e-05	0	1.06358e-07	4.16122e-06	0	5.8357e-07	6.34034e-06	5.4505e-05	1.12434e-05	6.5735e-06	6.83282e-05	2.82654e-06	1.34411e-06	1.02708e-05	0	0	3.94948e-07	0	6.30585e-07	0
UniRef50_Q9JZR3: 23S rRNA (guanosine-2'-O-)-methyltransferase RlmB|g__Neisseria.s__Neisseria_flavescens	1.0031e-05	0	0	3.31289e-06	0	1.50997e-07	3.45186e-06	2.47206e-05	9.78362e-06	8.96495e-06	7.3981e-05	1.61108e-06	1.70202e-06	5.8699e-06	0	0	6.71091e-07	0	2.49516e-07	0
UniRef50_Q9RXJ3: 30S ribosomal protein S17	6.98076e-05	3.13177e-07	2.99293e-06	1.15404e-05	1.13427e-05	4.13302e-06	1.29175e-05	8.20065e-05	4.65503e-05	4.37179e-05	0.000207001	6.81556e-06	0	3.88263e-05	2.18868e-05	0	1.18185e-05	7.49037e-06	1.7797e-06	3.1975e-05
UniRef50_Q9XGI9: N-carbamoylputrescine amidase|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	7.64762e-06	4.34088e-06	9.92888e-05	5.93321e-06	9.67351e-05	0.000170972	7.8286e-06	0	2.0629e-05	0.000140018	9.72586e-06	1.6312e-06	0.000151506	3.68398e-06	0.000102538	0.000167808	0.000145273	0.000135942	1.18063e-05	8.76331e-05
UniRef50_Q9Z507: UvrABC system protein A	6.5507e-05	0.00013131	0.000128769	4.69787e-05	0.000216492	0.000208932	5.9712e-05	0.000106782	5.416e-05	0.000170561	7.82327e-05	2.52151e-05	0.000180203	4.13322e-05	0.000142929	0.000190854	0.000163869	0.000227609	4.26711e-05	0.000134208
UniRef50_R0LF06: Response regulator|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	3.73354e-07	2.58935e-07	8.93134e-06	0	6.18204e-05	2.605e-05	1.52787e-07	0	6.25891e-07	1.46324e-06	0	0	0	0	2.30857e-06	1.16669e-05	2.39414e-05	8.15783e-06	0	3.4119e-05
UniRef50_R0NLP3: IgA1 protease|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.85501e-07	9.23964e-08	1.07533e-05	2.06341e-08	5.93068e-05	1.57361e-05	6.12438e-08	0	8.85008e-07	2.91135e-05	1.94954e-07	0	0	0	7.22585e-06	6.42294e-06	2.92192e-07	3.76611e-05	1.31261e-08	1.8935e-05
UniRef50_R4XYQ0|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000163029	8.18454e-06	8.16018e-06	6.54513e-05	0.000119589	4.26228e-06	3.63477e-05	5.72774e-05	0.000119912	1.00924e-05	3.86461e-05	5.5747e-06	7.32292e-06	4.78719e-05	8.24739e-05	4.56226e-06	2.8322e-05	8.87321e-06	7.16976e-05	3.07252e-05
UniRef50_R4ZC76	5.79983e-05	0.000131847	2.99178e-05	5.14485e-05	7.92438e-05	6.13704e-05	6.90602e-05	8.97196e-05	7.74792e-05	8.45686e-05	0.000150281	2.68811e-05	9.97344e-05	6.54687e-05	5.43351e-05	7.70919e-05	3.00792e-05	8.46464e-05	5.96387e-05	4.9345e-05
UniRef50_R4ZTJ5: DinG family ATP-dependent helicase YoaA|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	2.93203e-07	1.36899e-07	9.23003e-06	2.1e-08	6.74525e-05	2.19889e-05	1.01803e-07	0	7.90836e-07	5.0816e-05	5.37584e-07	0	0	2.15213e-08	8.23696e-06	1.28369e-05	1.26239e-06	6.30412e-05	0	2.91761e-05
UniRef50_R5BF47	1.07969e-05	2.8928e-05	5.23447e-07	2.84691e-05	1.26434e-06	3.87006e-07	4.44998e-05	2.04992e-05	2.47697e-05	8.44171e-06	1.54665e-05	4.14318e-05	8.20569e-06	3.00394e-05	1.49514e-05	2.03187e-05	8.64337e-07	6.51336e-07	1.37093e-05	5.2381e-06
UniRef50_R5BHD8: Phosphodiesterase family protein	1.64326e-05	4.70419e-05	7.32741e-07	1.85992e-05	7.89995e-07	4.45752e-07	6.27383e-05	3.51821e-05	3.08012e-05	7.5919e-06	2.32715e-05	6.29071e-05	8.49354e-06	2.51279e-05	1.49748e-05	1.30846e-05	2.72423e-07	2.47802e-06	1.99984e-05	3.2955e-06
UniRef50_R5BSL4: Bifunctional protein FolD	2.31637e-05	5.12533e-05	7.98217e-07	3.01611e-05	1.27387e-06	5.28003e-07	6.8156e-05	3.44909e-05	3.66347e-05	1.43554e-05	2.00744e-05	7.02766e-05	1.08796e-05	1.40529e-05	1.6752e-05	1.589e-05	5.97364e-07	2.03442e-06	2.48877e-05	5.42927e-06
UniRef50_R5BSQ0: 3-phosphoshikimate 1-carboxyvinyltransferase|g__Veillonella.s__Veillonella_atypica	1.12982e-05	2.53136e-05	4.16906e-07	6.00152e-06	1.6095e-06	5.83642e-07	3.51294e-05	1.86733e-05	1.53287e-05	2.06391e-06	7.54069e-06	1.7718e-05	3.8908e-06	1.39142e-05	0	8.49035e-06	1.87334e-07	2.11267e-07	1.75434e-05	6.83676e-07
UniRef50_R5BWN3: Aminotransferase class I/II	1.90475e-05	3.89669e-05	7.07688e-07	2.46036e-05	1.71776e-06	1.79541e-07	4.8098e-05	2.93524e-05	2.74442e-05	6.84322e-06	2.20147e-05	5.44779e-05	8.88572e-06	3.12248e-05	1.9529e-05	1.16033e-05	2.00107e-07	9.02949e-07	1.45167e-05	7.29512e-06
UniRef50_R5BWU7|g__Veillonella.s__Veillonella_dispar	7.81397e-06	1.73101e-05	2.22603e-07	1.63365e-07	0	0	2.45432e-05	1.37305e-05	1.08667e-05	2.48433e-06	8.33851e-06	2.37679e-05	5.26826e-06	1.16143e-06	0	0	2.50134e-07	0	6.03113e-06	3.0772e-07
UniRef50_R5BXB4: Transposase	7.28311e-05	1.0174e-05	1.56684e-06	5.99009e-05	0	1.55824e-06	6.30031e-05	2.89918e-05	8.88575e-05	1.36084e-05	1.08494e-05	5.8382e-05	3.18374e-05	0.000167727	0	1.80541e-05	2.61009e-06	2.96027e-06	5.23026e-05	3.98368e-06
UniRef50_R5EMH7: Methionine import ATP-binding protein MetN|g__Veillonella.s__Veillonella_atypica	1.82649e-05	3.04378e-05	2.07324e-07	4.80085e-06	3.32498e-07	3.11072e-07	5.28888e-05	2.78972e-05	2.58692e-05	3.234e-06	6.23053e-06	3.58235e-05	4.77923e-06	5.00947e-06	0	1.0524e-05	5.77434e-07	0	2.02047e-05	1.26523e-06
UniRef50_R5FD05: Fructokinase	1.92426e-05	2.37393e-05	9.30338e-07	5.55353e-06	3.75248e-07	8.18185e-07	1.95607e-05	2.70653e-05	5.54648e-05	8.72532e-06	1.65604e-05	6.03783e-05	4.74912e-06	1.32117e-05	5.55156e-07	8.61621e-06	7.87945e-07	2.97451e-07	8.28886e-05	2.23309e-06
UniRef50_R5FNC0|g__Prevotella.s__Prevotella_melaninogenica	4.7813e-06	3.95171e-06	2.50429e-07	1.42445e-06	9.9122e-07	0	1.02021e-05	1.18541e-05	2.47662e-05	3.07193e-06	6.47492e-06	2.35222e-05	0	9.81277e-06	1.17476e-06	2.68823e-06	0	0	3.27388e-05	1.63751e-06
UniRef50_R5FQR7: Iron-sulfur cluster-binding protein	1.03972e-05	1.10862e-05	2.22225e-07	3.27383e-06	0	1.16192e-07	9.18729e-06	1.25197e-05	1.60234e-05	5.33148e-06	7.89251e-06	2.80304e-05	0	4.04132e-06	0	1.97473e-06	3.58304e-07	0	3.76718e-05	9.19414e-07
UniRef50_R5GDE9	4.70371e-06	1.85307e-05	1.71748e-06	1.54819e-06	4.49014e-07	4.20081e-07	1.76492e-05	1.12236e-05	4.05134e-05	8.21644e-06	1.01968e-05	3.62922e-05	2.44839e-06	1.06266e-05	3.32145e-07	3.86531e-06	0	3.52111e-07	3.40906e-05	7.62724e-07
UniRef50_R5H939: Predicted esterase of the alpha-beta hydrolase superfamily	5.36922e-06	1.67427e-05	1.29339e-07	3.17296e-06	0	6.48177e-07	2.24823e-05	1.97066e-05	4.29641e-05	6.27132e-06	1.24681e-05	5.52017e-05	3.68938e-06	1.41068e-05	0	6.92677e-06	5.73971e-07	9.5483e-07	3.36887e-05	1.57042e-06
UniRef50_R5HVC1: Putative ribosome biogenesis GTPase RsgA	4.16848e-06	1.16196e-06	8.74469e-06	6.4072e-06	3.57892e-05	1.19024e-05	4.92392e-06	5.49249e-07	1.49276e-06	1.49015e-05	2.03797e-06	8.95263e-07	5.69877e-05	7.70915e-06	6.84678e-06	1.15713e-05	2.65371e-06	2.89394e-05	3.29767e-06	1.499e-05
UniRef50_R5M202	6.22683e-06	1.87104e-05	6.88547e-06	1.51914e-06	0	3.41315e-07	1.8005e-05	1.54114e-05	4.26873e-05	5.02968e-06	1.19278e-05	5.47226e-05	3.97864e-06	1.13578e-05	2.06022e-06	6.26337e-06	0	8.40756e-07	3.05421e-05	1.53052e-06
UniRef50_R5PHS1: 3-oxoacyl-[acyl-carrier-protein] synthase II|g__Neisseria.s__Neisseria_flavescens	1.03927e-05	0	8.64155e-08	3.75361e-06	0	8.52088e-07	2.70217e-06	2.91852e-05	4.94814e-06	7.88945e-06	6.46729e-05	1.08654e-06	4.97762e-07	4.87334e-06	0	0	8.67365e-07	4.34797e-07	2.85658e-07	0
UniRef50_R5SJ70: L-serine dehydratase iron-sulfur-dependent alpha subunit	1.76486e-05	4.5302e-05	6.32058e-07	2.36018e-05	4.05673e-07	1.23182e-07	4.01144e-05	2.94826e-05	2.28236e-05	1.27458e-05	1.88629e-05	4.68244e-05	7.33165e-06	2.27355e-05	1.81902e-05	1.04787e-05	5.64045e-07	6.36248e-07	1.43039e-05	4.28745e-06
UniRef50_R5TAY7: Purine nucleoside phosphoramidase	9.95408e-06	2.48102e-05	0	2.7017e-05	1.28133e-06	0	2.57929e-05	1.79266e-05	1.24571e-05	4.50188e-06	1.20748e-05	3.33502e-05	4.65792e-06	3.66508e-05	1.04745e-05	1.08352e-05	0	0	9.16054e-06	3.2241e-06
UniRef50_R5WYI5: SUA5 protein	2.69306e-05	7.02279e-07	5.0636e-07	2.0948e-05	5.67942e-07	1.94421e-06	5.38063e-06	1.30491e-06	1.21633e-06	2.78471e-06	1.75741e-06	8.66181e-06	1.0323e-06	3.47641e-05	6.29433e-06	3.28993e-06	2.55494e-06	8.90747e-07	2.53836e-05	4.81941e-06
UniRef50_R5XF93|g__Fusobacterium.s__Fusobacterium_periodonticum	3.2385e-05	0	5.24398e-07	1.36849e-05	0	1.02593e-06	4.18198e-06	1.21233e-06	5.30404e-07	0	1.19578e-06	6.82464e-06	1.48618e-06	2.55438e-05	7.45118e-06	0	2.1588e-06	6.64468e-07	1.55228e-05	1.41413e-06
UniRef50_R6BR36: NADH:ubiquinone oxidoreductase Na(+)-translocating F subunit|g__Prevotella.s__Prevotella_melaninogenica	3.16686e-06	5.93256e-06	1.67666e-07	1.05201e-06	2.69179e-07	1.68032e-07	1.06629e-05	7.71773e-06	1.664e-05	2.81177e-06	6.31585e-06	1.04324e-05	2.44383e-06	1.042e-05	0	3.85736e-06	1.87334e-07	2.11267e-07	2.9842e-05	2.28817e-07
UniRef50_R6QVZ1	1.96355e-05	2.30094e-05	7.23049e-07	6.12697e-06	1.55658e-07	6.30791e-07	2.19718e-05	2.74428e-05	5.78516e-05	7.56769e-06	1.75492e-05	6.95252e-05	5.93894e-06	1.77989e-05	5.75717e-07	1.11708e-05	8.68346e-07	6.0301e-07	8.30002e-05	1.45709e-06
UniRef50_R6VIN5: DNA-directed RNA polymerase|g__Porphyromonas.s__Porphyromonas_sp_oral_taxon_279	6.22712e-06	0	5.28204e-07	2.15302e-05	0	0	3.16817e-06	0	6.31094e-07	8.85263e-06	1.31861e-06	1.09718e-07	0	4.68657e-05	8.63402e-06	0	1.03243e-06	4.76004e-06	2.70762e-06	1.17249e-05
UniRef50_R6WLY0: TonB-dependent receptor|g__Prevotella.s__Prevotella_melaninogenica	4.41894e-06	4.72442e-06	1.07525e-07	1.35425e-06	3.45533e-07	5.94179e-07	1.06831e-05	9.96382e-06	2.64558e-05	1.69845e-06	6.13237e-06	2.36626e-05	2.20002e-06	1.16465e-05	6.37653e-07	4.4885e-06	5.43352e-07	0	3.75217e-05	7.34498e-07
UniRef50_R6XVC4|g__Prevotella.s__Prevotella_melaninogenica	5.23794e-07	3.84184e-06	8.03202e-06	4.89523e-07	0	8.15082e-08	9.40423e-07	9.59768e-06	1.73841e-05	1.46751e-06	4.7884e-06	8.55013e-06	9.51307e-07	9.47975e-06	5.80978e-07	1.50942e-06	9.08827e-08	0	3.37133e-05	6.66056e-07
UniRef50_R7AG20	2.19504e-05	2.13827e-05	9.98744e-05	1.48818e-05	0.00024198	0.000252663	2.43032e-05	1.19772e-05	3.5212e-05	0.000211338	1.32682e-05	1.14768e-05	0.00015566	1.4326e-05	0.000153279	0.000213343	0.000198864	0.000239791	1.34323e-05	0.000120208
UniRef50_R7B7P9: Phosphotransferase|g__Gemella.s__Gemella_haemolysans	4.08173e-07	1.27871e-07	3.98154e-06	8.77332e-08	3.38252e-05	8.94342e-06	2.85769e-08	0	6.73692e-08	1.8244e-05	2.33391e-07	3.20587e-08	6.05601e-05	1.19734e-07	2.58931e-06	7.71638e-06	1.21537e-06	1.19014e-05	0	8.38662e-06
UniRef50_R7BPN4	5.38372e-06	1.24447e-05	1.17338e-06	4.93258e-06	0	0	1.05447e-05	1.16739e-05	1.46203e-05	6.70561e-07	4.53395e-06	3.87116e-06	4.36015e-06	3.18108e-06	3.85051e-06	0.000152067	4.98756e-07	9.0666e-05	1.58765e-06	2.03741e-07
UniRef50_R7MRR2: Abortive infection protein|g__Streptococcus.s__Streptococcus_salivarius	7.55116e-06	3.30721e-05	3.94549e-07	7.09717e-06	4.6083e-07	2.6748e-07	2.19792e-05	1.9169e-05	6.32753e-06	9.44738e-07	8.39744e-06	1.83228e-06	0	6.32964e-06	0	6.1393e-06	7.62478e-07	0	4.11393e-06	9.77075e-07
UniRef50_R7MUB3: DNA-7-methylguanine glycosylase|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.73668e-06	3.09868e-07	4.35873e-05	1.41635e-07	7.06977e-05	6.05513e-05	3.40154e-07	0	8.98018e-07	3.15439e-05	1.87895e-07	1.55495e-07	3.40062e-06	3.5388e-07	4.22471e-05	0.000106675	6.13246e-06	5.08845e-05	8.63558e-08	1.18044e-05
UniRef50_R7PRS4|g__Veillonella.s__Veillonella_dispar	1.20636e-05	4.46479e-05	1.12128e-07	1.48726e-07	0	2.80533e-07	4.62255e-05	3.11585e-05	2.12234e-05	2.52134e-06	2.04739e-05	6.34766e-05	1.30254e-06	3.4319e-06	0	5.1842e-06	6.26403e-08	0	6.04073e-06	0
UniRef50_R9J2S6	1.51254e-06	6.72724e-06	5.78014e-06	1.16291e-05	9.00776e-06	4.43661e-06	1.16612e-05	1.26458e-05	4.76066e-06	6.70613e-06	3.73018e-06	1.50882e-05	7.17352e-06	1.22396e-05	4.74723e-06	9.22538e-06	5.83104e-06	8.49763e-06	1.48943e-05	6.75711e-06
UniRef50_R9NYM2	2.64338e-06	2.63876e-06	9.39911e-08	7.87555e-07	1.00834e-07	3.45761e-07	7.5171e-06	1.03402e-05	1.38603e-05	3.17739e-06	7.54822e-06	2.86355e-05	1.64745e-06	5.24506e-06	1.49178e-07	4.36369e-06	2.81211e-07	3.16292e-07	1.99128e-05	3.85374e-07
UniRef50_R9U280: Carbohydrate ABC transporter permease	1.59695e-05	3.00416e-05	9.82704e-07	1.25213e-05	5.13481e-06	0	9.09229e-06	1.58446e-05	3.48201e-05	2.08929e-05	1.3484e-06	4.47884e-06	2.84788e-06	1.58003e-05	1.98419e-05	3.28903e-06	4.11225e-07	3.38532e-06	4.87582e-06	9.32574e-06
UniRef50_S2ZAK0	1.49373e-06	6.57865e-06	0	2.76748e-05	0	0	2.72411e-05	1.02622e-05	7.541e-06	0	1.61583e-05	5.18017e-05	0	2.2062e-05	0	0	0	7.29151e-07	1.01645e-05	3.77065e-07
UniRef50_S4HM95	2.26187e-06	5.11109e-07	2.69635e-06	7.86976e-08	0	6.45904e-05	1.53802e-07	0	1.08241e-06	2.44955e-07	2.47162e-07	2.87569e-08	8.79196e-06	5.37675e-08	2.58212e-06	6.03202e-06	2.54542e-06	2.73734e-06	1.96237e-07	5.89129e-06
UniRef50_S4Y5M3: Maltose O-acetyltransferase	5.07098e-07	3.56919e-06	0	1.88803e-05	0	0	1.77244e-05	6.51762e-06	4.63807e-06	3.80292e-07	8.01873e-06	2.49643e-05	0	1.0925e-05	0	0	0	0	5.6983e-06	4.48683e-07
UniRef50_S6B3V1|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	5.40142e-06	2.23649e-06	0.000163332	1.37562e-06	0.000257364	0.000339123	8.33185e-07	0	1.29426e-05	0.000230205	2.87864e-06	8.32292e-08	0.000250364	1.35014e-06	0.00014643	0.000252731	0.000255387	0.000226985	1.78015e-06	9.4146e-05
UniRef50_S7XAQ8|g__Streptococcus.s__Streptococcus_infantis	6.7125e-06	6.98273e-06	4.61693e-06	8.03993e-06	0	1.82035e-07	1.11057e-06	1.58541e-06	5.2502e-07	4.79691e-05	4.66077e-06	3.78761e-06	0	3.0471e-06	0	0	3.0431e-07	0	7.61033e-06	2.54277e-05
UniRef50_S7YX23	0	3.69052e-06	9.38628e-05	7.64546e-06	1.05069e-05	1.86352e-05	3.06213e-05	0	6.58394e-07	8.84136e-06	9.44376e-07	6.1697e-06	0	9.07267e-06	9.85402e-06	2.33669e-05	0	8.23234e-06	0	1.20593e-06
UniRef50_T0SVA2: Glycosyl transferase, group 1	1.90651e-05	4.68802e-05	6.07338e-07	2.53323e-05	9.75876e-07	5.04172e-07	6.15627e-05	3.18073e-05	3.3979e-05	1.13399e-05	2.58595e-05	5.66238e-05	5.30687e-06	3.08724e-05	8.40122e-06	1.5873e-05	7.90978e-07	1.52716e-06	1.71252e-05	4.67051e-06
UniRef50_T0SWZ3: Integral membrane protein	6.11577e-06	1.07599e-05	2.00343e-07	2.45982e-05	1.29249e-06	3.09116e-07	1.97325e-05	6.09351e-06	1.02387e-05	3.85811e-06	7.8955e-06	2.15019e-05	1.18337e-05	2.18603e-05	1.20394e-05	7.22366e-06	6.41595e-07	1.02681e-06	5.33199e-06	4.11863e-06
UniRef50_T0T2P3: Dipeptide transport system permease protein DppC|g__Veillonella.s__Veillonella_dispar	1.76701e-05	3.15913e-05	2.70389e-07	1.7681e-05	0	2.76509e-07	4.68754e-05	2.80445e-05	1.56465e-05	4.62496e-06	8.48446e-06	3.74816e-05	1.6116e-06	7.77876e-06	0	2.50202e-06	7.66242e-07	0	2.24174e-05	1.12086e-06
UniRef50_T0T6K4|g__Veillonella.s__Veillonella_dispar	1.00372e-05	3.96187e-05	0	0	0	1.06897e-06	5.71607e-05	2.87787e-05	2.9208e-05	2.39116e-06	2.29153e-05	4.79073e-05	0	2.16392e-06	0	5.09112e-06	0	0	1.20277e-05	0
UniRef50_T0TGW4|g__Streptococcus.s__Streptococcus_salivarius	3.82704e-06	5.19684e-05	0	5.97176e-07	0	0	1.84758e-05	2.84413e-05	1.7911e-05	0	5.557e-06	7.86941e-06	4.78796e-06	8.05864e-06	0	1.2492e-05	3.0403e-07	1.38477e-06	1.17134e-05	2.95493e-07
UniRef50_T0TQI8: Cell cycle protein GpsB|g__Streptococcus.s__Streptococcus_salivarius	6.77353e-06	6.95043e-05	4.21322e-07	9.79294e-07	0	8.40161e-07	3.02923e-05	3.82401e-05	2.86595e-05	2.82074e-06	5.8701e-06	1.06209e-05	0	9.537e-06	9.96434e-07	3.75025e-06	4.60498e-07	1.05633e-06	1.58489e-05	0
UniRef50_T0UI33: Mammalian cell entry related domain protein	1.86939e-05	3.65244e-05	1.09641e-06	2.61333e-05	5.42994e-07	1.69335e-07	5.25397e-05	2.56457e-05	2.65182e-05	1.09941e-05	2.25532e-05	6.11776e-05	7.85537e-06	3.33863e-05	9.21404e-06	1.16562e-05	7.55121e-07	2.32538e-06	2.03291e-05	2.53417e-06
UniRef50_T0V026|g__Streptococcus.s__Streptococcus_salivarius	1.32149e-06	5.55954e-05	0	9.86999e-07	0	0	1.27964e-05	3.65089e-05	5.08235e-06	0	0	2.64777e-06	2.38718e-05	4.44924e-06	0	0	0	0	1.44605e-05	5.57742e-06
UniRef50_T0VCT6: FtsK/SpoIIIE family protein|g__Streptococcus.s__Streptococcus_infantis	1.4942e-05	4.4044e-05	0	9.87009e-06	0	5.55037e-07	7.15367e-06	1.90469e-06	1.48271e-05	9.68958e-07	6.99901e-07	1.80687e-06	2.15839e-06	1.43563e-05	1.61108e-06	2.28579e-06	7.59027e-07	0	2.1986e-05	0
UniRef50_T0VCY6	2.89708e-05	0.000199192	2.01647e-06	2.95731e-05	3.66444e-06	1.6192e-06	6.40747e-05	5.38379e-05	6.29817e-05	1.23578e-05	2.50563e-05	2.35784e-05	1.36372e-05	2.72216e-05	1.03594e-05	2.15579e-05	3.61468e-06	5.84355e-07	5.53889e-05	4.44789e-06
UniRef50_T1ZJD4|g__Streptococcus.s__Streptococcus_sanguinis	7.10606e-06	7.72826e-06	3.92535e-06	4.74737e-07	2.2631e-05	7.74007e-07	1.08256e-05	0	7.57934e-07	0	2.81694e-06	1.77196e-06	0	8.59486e-07	6.91392e-06	8.59726e-06	2.39259e-06	1.80643e-05	3.57709e-06	9.94439e-06
UniRef50_T1ZZG8	6.38683e-05	0.000132243	0.000143854	4.54598e-05	0.000217634	0.000233658	6.18597e-05	4.98037e-05	8.95568e-05	0.000230411	4.82561e-05	3.41402e-05	0.000148339	4.09309e-05	0.000151526	0.000212406	0.000240068	0.000231378	5.93541e-05	0.000117415
UniRef50_T2BGM5	3.24402e-05	2.26512e-06	1.24075e-05	0.000104978	1.04693e-05	1.08021e-06	3.74844e-06	1.5352e-05	4.88445e-05	0	5.29877e-06	2.95085e-07	0	2.25496e-05	1.00477e-05	0	3.10251e-05	5.52518e-06	1.29099e-05	0
UniRef50_T2BJU1: Methionine synthase|g__Haemophilus.s__Haemophilus_influenzae	0	0	2.90856e-05	4.14132e-05	0	0	0	0	2.9402e-05	0	0	0	0	1.80173e-05	0	2.33669e-06	3.51131e-05	0	0	0
UniRef50_T2BKN7|g__Haemophilus.s__Haemophilus_influenzae	0	0	2.09855e-05	0	0	0	0	0	3.09008e-07	0	0	0	0	0	0	0	0.000131708	0	0	0
UniRef50_U1PD97|g__Actinomyces.s__Actinomyces_graevenitzii	2.01902e-06	5.09478e-06	0	3.1492e-06	0	0	2.73585e-05	3.46647e-06	1.08532e-06	1.77851e-06	1.91073e-05	1.66388e-05	0	1.93067e-05	0	1.79392e-06	2.20118e-07	0	2.23699e-06	0
UniRef50_U1QR69	1.67499e-06	2.14976e-06	0	1.49166e-05	0	0	1.43593e-05	1.35768e-05	2.79947e-06	0	1.8732e-06	8.969e-05	0	1.31731e-05	0	0	0	0	1.29941e-06	0
UniRef50_U1RPV1|g__Actinomyces.s__Actinomyces_odontolyticus	0	5.71733e-06	0	2.62186e-05	0	0	1.45355e-05	1.29155e-05	5.02883e-06	1.5451e-06	9.6419e-06	3.84748e-05	0	1.60128e-05	0	5.66031e-06	0	0	7.79246e-06	9.04447e-07
UniRef50_U2IUQ6|g__Porphyromonas.s__Porphyromonas_sp_oral_taxon_279	6.35888e-06	0	4.45119e-07	2.25122e-05	0	0	3.52703e-06	0	3.60567e-07	8.0092e-06	1.43564e-06	2.40878e-07	0	4.50698e-05	7.90137e-06	0	1.52155e-06	4.02015e-06	3.21322e-06	1.03171e-05
UniRef50_U2PB75	1.97633e-06	1.92243e-06	1.23998e-05	2.02461e-07	3.25795e-05	1.06204e-05	1.62712e-07	2.19981e-07	1.5373e-06	2.2153e-05	2.38931e-06	6.65932e-07	0.00010211	8.56371e-07	3.71651e-05	0.000336521	2.40501e-05	3.39474e-05	8.74269e-07	1.32385e-05
UniRef50_U2XQI2|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	5.61012e-06	0	0	0	3.36064e-06	0	0	4.84699e-07	0	2.91034e-07	0	5.03898e-05	0	0	0	9.48784e-07	7.97583e-05	1.31333e-05	2.11407e-06
UniRef50_U2YFS0: ABC-type enterochelin transport system, permease component	4.56144e-07	0	1.53388e-06	0	6.86193e-05	3.24182e-05	0	0	1.22511e-06	1.72617e-06	0	1.92352e-07	0	3.69351e-07	3.06729e-05	0	8.21335e-07	1.91614e-05	3.43415e-07	4.04255e-06
UniRef50_U4SM10: Methionine synthase II	4.28847e-06	5.75963e-07	8.24945e-06	1.06435e-06	2.00769e-06	2.34511e-05	5.95604e-07	8.31654e-07	1.20811e-07	7.5353e-06	8.9168e-07	4.21218e-07	0	6.25838e-07	6.03964e-06	0	2.34033e-05	8.62956e-06	5.4465e-06	1.74466e-05
UniRef50_U5P9T1	1.72196e-05	0.000143852	7.6927e-07	1.38883e-05	0	2.64244e-07	3.60718e-05	1.90107e-05	3.55436e-05	2.90114e-06	1.61495e-05	1.28532e-05	3.03992e-06	1.84328e-05	6.26789e-07	6.76283e-06	5.83867e-07	0	2.33595e-05	6.78631e-07
